date,open,high,low,close
11/12/2017,1429.5,1420.5,1459.4,1424.7
12/12/2017,1422.1,1402.1,1431.1,1403.1
13/12/2017,1406.3,1388.3,1418.3,1411.3
14/12/2017,1418.4,1400.4,1422.4,1409.4
15/12/2017,1407.6,1401.6,1413.6,1408.6
18/12/2017,1418.1,1406.1,1424.1,1419.2
19/12/2017,1418.4,1394.5,1419.3,1409.5
20/12/2017,1408.7,1397.6,1421.7,1418.7
21/12/2017,1413.9,1389,1413.9,1406.1
22/12/2017,1398.2,1377.6,1398.2,1379.6
27/12/2017,1377.8,1349.1,1384.2,1369
28/12/2017,1379.1,1370,1400.4,1393.5
29/12/2017,1377.6,1368.9,1391.8,1382.4
02/01/2018,1380.5,1355.6,1393.4,1387.3
03/01/2018,1394.2,1372,1398.2,1376.9
04/01/2018,1364.2,1327.2,1375,1372
05/01/2018,1361.8,1344.3,1373.7,1367.9
08/01/2018,1367.6,1352.1,1380.5,1375.7
09/01/2018,1376.9,1370.9,1400.9,1382.3
10/01/2018,1387.3,1387.3,1411,1410.8
11/01/2018,1412.1,1388.3,1421.1,1401.7
12/01/2018,1395.5,1374.3,1406.5,1386.9
15/01/2018,1396.8,1382.1,1410.2,1408.2
16/01/2018,1408.3,1377.4,1413.3,1396.2
17/01/2018,1395.3,1384.3,1424.4,1424.4
18/01/2018,1432.3,1407.8,1432.3,1408
19/01/2018,1399.6,1376.3,1405.4,1389.3
22/01/2018,1390.3,1376.2,1398.8,1381.8
23/01/2018,1383.2,1372.8,1392.7,1375.6
24/01/2018,1373.3,1339.4,1374.6,1366.7
25/01/2018,1363.1,1358.1,1375.4,1365.7
26/01/2018,1366.6,1357.9,1396.9,1390.7
29/01/2018,1398.1,1376.9,1404.6,1379.1
30/01/2018,1375.3,1367.8,1398.3,1393
31/01/2018,1389.9,1388.8,1411.8,1405.5
01/02/2018,1402.2,1395.2,1416.6,1414.6
02/02/2018,1416.4,1413.4,1460.9,1459.9
05/02/2018,1455.8,1453.2,1476.9,1462.3
06/02/2018,1460.1,1449.7,1487.1,1468.4
07/02/2018,1467.9,1454.1,1485.5,1455.1
08/02/2018,1444.5,1444.2,1474.5,1469.5
09/02/2018,1471,1460,1483.7,1481
12/02/2018,1476.6,1447,1482.6,1447.4
13/02/2018,1444.2,1437.9,1471,1459.6
14/02/2018,1472.7,1455.8,1480.2,1478.8
15/02/2018,1486.4,1477.6,1501.6,1489.9
16/02/2018,1493.4,1480,1505.7,1499.4
19/02/2018,1494.7,1492.3,1501.6,1497.2
20/02/2018,1498.1,1492.2,1510.6,1509.6
21/02/2018,1510,1501,1532.8,1531
22/02/2018,1520.6,1517,1537.6,1521.3
23/02/2018,1516,1515,1544.6,1543.4
26/02/2018,1544.6,1523.4,1564.8,1558.4
27/02/2018,1561.5,1549.1,1579.6,1572.2
28/02/2018,1571.8,1553.7,1582.6,1579.1
01/03/2018,1581.9,1572.6,1610.5,1605.5
02/03/2018,1614.6,1599.8,1640.5,1636.1
05/03/2018,1639.2,1637.7,1715.3,1708.4
06/03/2018,1711,1685.7,1731.8,1728.3
07/03/2018,1731.1,1719,1740,1727
08/03/2018,1722.9,1710.9,1778.4,1769.4
09/03/2018,1781.1,1736.9,1798.1,1743.9
12/03/2018,1739,1735,1796.1,1788.4
13/03/2018,1795.7,1769.6,1800.7,1776.6
14/03/2018,1776.5,1769.6,1803.5,1789.6
15/03/2018,1785.1,1771.6,1806.6,1794.6
16/03/2018,1791.6,1786.2,1806.8,1793.3
19/03/2018,1798.2,1729.1,1803.1,1729.2
20/03/2018,1735.2,1710.4,1776.9,1753.1
21/03/2018,1762.4,1739.5,1778.5,1776.1
22/03/2018,1778.8,1763.7,1792.8,1783
23/03/2018,1782.7,1771.7,1827.4,1818.4
26/03/2018,1832.5,1803.7,1837.5,1817.6
27/03/2018,1818.7,1760.3,1822.7,1774.7
28/03/2018,1777.4,1725.6,1802.4,1797.2
29/03/2018,1792.1,1754.5,1803.6,1757.5
03/04/2018,1785.2,1722.5,1790.4,1744.8
04/04/2018,1725.4,1706.7,1758.9,1733.7
05/04/2018,1737.5,1712.9,1757.9,1740.7
06/04/2018,1736.6,1693.6,1741.8,1694.1
09/04/2018,1697.6,1685.2,1743.9,1735.4
10/04/2018,1737.7,1704.1,1738.5,1722.2
11/04/2018,1726.8,1717.8,1756.8,1756.3
12/04/2018,1754.7,1738.6,1763.8,1740.1
13/04/2018,1742.9,1732.3,1757.8,1747.4
16/04/2018,1746.1,1738.9,1811.8,1805.5
17/04/2018,1810.6,1791.8,1816.3,1803.6
18/04/2018,1811.5,1810.4,1870.4,1851.1
19/04/2018,1861.7,1847.7,1871.2,1860.7
20/04/2018,1858.4,1796.9,1861.9,1810.2
23/04/2018,1812,1797.4,1835.3,1808.9
24/04/2018,1814,1801.2,1849.9,1838
25/04/2018,1846.3,1824.5,1853.4,1843.7
26/04/2018,1852.3,1803.1,1886.3,1857
27/04/2018,1860.2,1841,1878.3,1872.1
30/04/2018,1874.2,1862,1894.1,1892.5
01/05/2018,1886.4,1869.9,1935.9,1928.8
02/05/2018,1923.8,1911.4,1953.5,1918.4
03/05/2018,1906.7,1884.8,1933.8,1930.8
04/05/2018,1931.5,1913.9,1944.3,1915.4
08/05/2018,1951.2,1922.1,1963.5,1927.5
09/05/2018,1928.8,1877.9,1931.7,1917
10/05/2018,1915.8,1899.4,1930.1,1923.5
11/05/2018,1912.9,1905.4,1949.8,1936.3
14/05/2018,1942.6,1904,1953.4,1922.5
15/05/2018,1919.8,1865,1937.3,1868
16/05/2018,1866.5,1842.6,1899,1895.6
17/05/2018,1894,1851,1930.5,1855.9
18/05/2018,1850.8,1838.5,1906.6,1878.6
21/05/2018,1871.9,1861.4,1886.9,1861.6
22/05/2018,1858.6,1849.7,1896.1,1859.9
23/05/2018,1873.4,1870.5,1885.2,1885.2
24/05/2018,1883.1,1861.9,1885.6,1861.9
25/05/2018,1868.1,1846.1,1886.2,1849
29/05/2018,1851.5,1818.1,1861.9,1824.2
30/05/2018,1828.8,1816.4,1839,1833.4
31/05/2018,1825.9,1777.1,1829.3,1784.9
01/06/2018,1783,1751.5,1785.6,1774.2
04/06/2018,1770.1,1700.7,1770.1,1701.4
05/06/2018,1705.3,1651,1710,1660.5
06/06/2018,1662,1637.7,1684.5,1664.4
07/06/2018,1671.6,1635.3,1678.2,1639.7
08/06/2018,1639.4,1632.1,1717.3,1715.5
11/06/2018,1701.1,1651.1,1702.8,1698.6
12/06/2018,1697.3,1684.1,1730.4,1713.4
13/06/2018,1704.1,1667.2,1717.5,1667.2
14/06/2018,1668.3,1666.5,1720.2,1717.7
15/06/2018,1716.9,1696.7,1775,1774.8
18/06/2018,1772,1731.2,1787.3,1760.2
19/06/2018,1762.3,1747.4,1788.2,1781.8
20/06/2018,1778.8,1776.5,1841.5,1840.2
21/06/2018,1837.7,1802.4,1846.2,1819.8
22/06/2018,1822,1788.7,1832.6,1814.8
25/06/2018,1818.8,1806.6,1824.6,1815.6
26/06/2018,1818.5,1787.5,1827.3,1809.5
27/06/2018,1813.1,1756.6,1818.7,1775.1
28/06/2018,1770.3,1754.1,1835.2,1830
29/06/2018,1822.8,1804.3,1863.2,1847.2
02/07/2018,1837.6,1824.1,1858.5,1845.9
03/07/2018,1847.8,1803.8,1866,1814.5
04/07/2018,1806.2,1797.7,1808.6,1808.3
05/07/2018,1802.8,1790.2,1851.3,1824
06/07/2018,1818.2,1776.7,1830,1803.9
09/07/2018,1792,1777,1796.6,1792.6
10/07/2018,1790.8,1785.4,1824.1,1819.7
11/07/2018,1810.8,1797.4,1820.7,1805
12/07/2018,1804.6,1793.3,1820.6,1808.7
13/07/2018,1807.1,1805.7,1835.5,1835.5
16/07/2018,1842.9,1754.2,1882.9,1754.2
17/07/2018,1749.5,1738.3,1764.4,1743.3
18/07/2018,1756.4,1706,1767.2,1706.9
19/07/2018,1707.3,1688.7,1741,1689.6
20/07/2018,1699.9,1686.1,1717.8,1704
23/07/2018,1705.2,1677.1,1706.1,1680.9
24/07/2018,1675.5,1653.4,1681.1,1653.4
25/07/2018,1647.9,1641.3,1661,1648.9
26/07/2018,1651.4,1640.5,1709.3,1695.1
27/07/2018,1697.2,1649.2,1712.9,1651.2
30/07/2018,1650.2,1647.6,1669.8,1651.7
31/07/2018,1653.4,1606.9,1657.9,1606.9
01/08/2018,1603.4,1541.1,1607.1,1542.1
02/08/2018,1548.1,1539.4,1571,1555.8
03/08/2018,1561,1536.4,1566,1543.3
06/08/2018,1545.6,1535.2,1597.8,1597.5
07/08/2018,1593.8,1559.7,1593.8,1559.7
08/08/2018,1564.8,1556.4,1598.3,1573.9
09/08/2018,1576,1557.6,1582.7,1566
10/08/2018,1568,1560,1580.3,1569.7
13/08/2018,1574.3,1563.3,1587.4,1566.6
14/08/2018,1561.9,1555.2,1569.1,1562
15/08/2018,1562.8,1557.8,1602.8,1566.9
16/08/2018,1576,1568.1,1592.3,1574
17/08/2018,1577.1,1567,1580.9,1570.2
20/08/2018,1571.6,1566.2,1614.5,1597.3
21/08/2018,1587.5,1584.9,1632.5,1632
22/08/2018,1634,1625.5,1668.8,1667.4
23/08/2018,1671.6,1655.5,1691.9,1687.9
24/08/2018,1689.9,1689.9,1713.7,1706.4
28/08/2018,1699,1674,1701.2,1691.5
29/08/2018,1685.3,1674.5,1698.3,1687.9
30/08/2018,1688.5,1644.2,1693.1,1645.8
31/08/2018,1653.4,1641.4,1677.5,1674.1
03/09/2018,1673.1,1647.8,1676.1,1659.6
04/09/2018,1660.6,1644.5,1685.4,1677.4
05/09/2018,1674.2,1651.4,1689,1664.5
06/09/2018,1661.7,1636.3,1676.1,1645.5
07/09/2018,1647.4,1632,1670.1,1636.1
10/09/2018,1635.1,1627.9,1663.1,1650.1
11/09/2018,1649.6,1632.1,1655.5,1641.2
12/09/2018,1646.2,1621.3,1664.4,1646.5
13/09/2018,1647.1,1625.1,1655.1,1630.1
14/09/2018,1636.3,1581.5,1638.3,1582.5
17/09/2018,1584.3,1581.3,1615.3,1585.5
18/09/2018,1586.7,1580.9,1606.6,1591.9
19/09/2018,1596.1,1565.8,1603,1567.3
20/09/2018,1567.6,1557.9,1581.7,1563.9
21/09/2018,1568.2,1557.3,1582.9,1564.3
24/09/2018,1558.3,1554.2,1606.4,1592.9
25/09/2018,1588.3,1564.4,1597.7,1564.5
26/09/2018,1566.9,1541.3,1569.8,1541.5
27/09/2018,1552.4,1530,1563.4,1530.9
28/09/2018,1538,1498.5,1548,1499.5
01/10/2018,1508.5,1460.3,1516.5,1468
02/10/2018,1477.9,1475.1,1550.3,1542.8
03/10/2018,1545.2,1497.6,1547.2,1502.9
04/10/2018,1498.3,1493.2,1534.2,1512.9
05/10/2018,1511.1,1510.9,1547.3,1532
08/10/2018,1548.2,1533.8,1569.9,1557.9
09/10/2018,1559.8,1553.9,1581.5,1575.8
10/10/2018,1571.4,1544,1579.9,1548
11/10/2018,1544.7,1541.2,1572.3,1563.6
12/10/2018,1569.8,1565.9,1602.9,1602.8
15/10/2018,1603.7,1547.4,1616.1,1574.1
16/10/2018,1573.3,1557.9,1615.2,1595.8
17/10/2018,1610.8,1594.1,1623.3,1622.3
18/10/2018,1618.8,1584.9,1623.5,1588.3
19/10/2018,1594.8,1579.4,1615.8,1615.2
22/10/2018,1615.7,1611.9,1650.5,1649.3
23/10/2018,1644.7,1616.9,1647.9,1638.2
24/10/2018,1647.6,1618.7,1663.5,1620.5
25/10/2018,1633.4,1630.1,1678.3,1677.6
26/10/2018,1676.9,1676.1,1715.7,1704.6
29/10/2018,1713.1,1668.5,1719.6,1677.7
30/10/2018,1677.8,1673.6,1708.3,1708.3
31/10/2018,1705.7,1676.2,1709.5,1701.6
01/11/2018,1690.1,1669.9,1703.1,1685.5
02/11/2018,1681.7,1663.3,1692.5,1692.5
05/11/2018,1689.8,1673.6,1705.4,1704.2
06/11/2018,1702.7,1694.1,1715,1711.2
07/11/2018,1714.1,1687.8,1719.1,1711.2
08/11/2018,1710,1656.8,1710.6,1657.1
09/11/2018,1666.1,1646.6,1672.3,1653.8
12/11/2018,1663.8,1632.9,1663.8,1634.9
13/11/2018,1636.5,1604.8,1636.8,1620.5
14/11/2018,1623.9,1590.1,1629.5,1606.8
15/11/2018,1614.4,1610.1,1649.8,1625
16/11/2018,1626.6,1614.2,1652.9,1633.5
19/11/2018,1640.8,1613.9,1652.6,1625.7
20/11/2018,1618,1607.1,1623.2,1607.8
21/11/2018,1609.4,1590,1609.4,1590.9
22/11/2018,1591.8,1583,1591.8,1583.8
23/11/2018,1585.7,1566.3,1586.5,1567.7
26/11/2018,1573.4,1551.1,1577.9,1564.3
27/11/2018,1569.2,1565.4,1605.3,1591.2
28/11/2018,1590.1,1567.6,1592.2,1582.6
29/11/2018,1577.7,1574.2,1613.2,1594.1
30/11/2018,1595.9,1582.9,1621.1,1611.9
03/12/2018,1621,1587.6,1627.2,1606.8
04/12/2018,1609.5,1596.5,1623.8,1604.1
05/12/2018,1597.5,1557,1607.3,1566
06/12/2018,1568.9,1559,1579.5,1565.4
07/12/2018,1568.8,1558.8,1632.5,1623.9
10/12/2018,1626.4,1610.1,1640.2,1636.7
11/12/2018,1628.9,1575.1,1631.9,1587.7
12/12/2018,1593.1,1586.1,1632.6,1610.6
13/12/2018,1611.8,1610.8,1673.8,1672.8
14/12/2018,1671.4,1652.9,1690.9,1663
17/12/2018,1658.4,1644,1677.3,1655.5
18/12/2018,1651.6,1647.7,1686,1686
19/12/2018,1695.1,1672.1,1709.3,1709.3
20/12/2018,1707.3,1656.6,1711.3,1684.7
21/12/2018,1697.3,1657.9,1699.8,1681.1
24/12/2018,1680.6,1680.6,1708.2,1702.3
27/12/2018,1744.7,1727.2,1761.7,1755.1
28/12/2018,1748.2,1713.3,1766.3,1764.5
31/12/2018,1759,1743.3,1771.2,1769
02/01/2019,1765.4,1742.9,1772.3,1766.5
03/01/2019,1766.1,1755.3,1776.5,1763.9
04/01/2019,1763,1710.2,1763.1,1725.4
07/01/2019,1729.2,1724.3,1754.2,1752.8
08/01/2019,1746.2,1721.9,1746.2,1737
09/01/2019,1735.1,1714.4,1738.3,1715.2
10/01/2019,1710.4,1698.3,1741.8,1716.5
11/01/2019,1716.9,1704,1734,1706
14/01/2019,1712.6,1684.4,1720.1,1685.5
15/01/2019,1691.6,1656,1709.9,1674.4
16/01/2019,1673.4,1669,1705.2,1691.4
17/01/2019,1689.1,1683.5,1709.8,1689.6
18/01/2019,1699.7,1674.4,1701.9,1678.4
21/01/2019,1684.1,1672.6,1688.1,1673.9
22/01/2019,1676.2,1626.9,1678.2,1639.5
23/01/2019,1636.1,1617.3,1643.8,1627.3
24/01/2019,1627.6,1624.1,1652.9,1637.4
25/01/2019,1640,1608.7,1645.8,1608.7
28/01/2019,1612.3,1603.8,1645,1614.3
29/01/2019,1611.9,1592.5,1629.4,1599
30/01/2019,1600.1,1578.9,1608.5,1589.1
31/01/2019,1586.9,1575.6,1592.7,1580.9
01/02/2019,1584.1,1581.3,1612.1,1598.7
04/02/2019,1600.2,1598.6,1637.6,1635.6
05/02/2019,1627.6,1627.6,1665.3,1663.7
06/02/2019,1672.8,1672.8,1699.2,1693.4
07/02/2019,1698.9,1656.8,1710.5,1680.1
08/02/2019,1682.9,1670,1701.4,1672.5
11/02/2019,1670.8,1663,1714,1708.3
12/02/2019,1708.8,1705.3,1723.9,1705.3
13/02/2019,1707.1,1691.7,1718.5,1711.7
14/02/2019,1713.1,1691.1,1716.2,1714.8
15/02/2019,1716.5,1711.8,1759.9,1758.3
18/02/2019,1753.9,1750.4,1776.5,1773.9
19/02/2019,1770.9,1748,1774.5,1763.1
20/02/2019,1761.6,1737.7,1767.8,1751
21/02/2019,1747,1708,1756.5,1735.4
22/02/2019,1733.2,1729.6,1769.1,1745.7
25/02/2019,1740.8,1716.6,1752,1717.5
26/02/2019,1712.3,1700.3,1733.2,1712.6
27/02/2019,1712.4,1699.4,1723.2,1721.8
28/02/2019,1724.4,1678.5,1725.4,1688.5
01/03/2019,1686.6,1669.1,1701.4,1671.1
04/03/2019,1669.5,1625,1669.5,1627
05/03/2019,1623.3,1612.5,1639.6,1628.1
06/03/2019,1627,1621,1710.6,1689.2
07/03/2019,1690.8,1645.3,1692.3,1651.2
08/03/2019,1654.6,1652,1677.4,1671.8
11/03/2019,1679.4,1658.5,1681.9,1665.9
12/03/2019,1659.2,1645.3,1683.2,1682.2
13/03/2019,1678.4,1661.7,1691.7,1675.7
14/03/2019,1668.3,1662.8,1707.2,1678.1
15/03/2019,1674.7,1649.8,1683.7,1651.6
18/03/2019,1658.4,1643.1,1669.5,1650
19/03/2019,1643.2,1634.8,1677.3,1645.5
20/03/2019,1646.7,1608.7,1651.3,1610.7
21/03/2019,1611.5,1605.4,1617.5,1614.9
22/03/2019,1614.6,1605.8,1630.9,1620.2
25/03/2019,1621.3,1611.6,1675.1,1666
26/03/2019,1668.7,1658.6,1686.9,1676.4
27/03/2019,1668.5,1660.6,1685.4,1678.7
28/03/2019,1681.3,1678.6,1700.8,1700.6
29/03/2019,1694.6,1693.3,1717.4,1715.4
01/04/2019,1714.4,1711.3,1733.5,1732.5
02/04/2019,1734.1,1727.7,1755.5,1753.5
03/04/2019,1745.7,1741.1,1761.4,1759.5
04/04/2019,1761.2,1749.9,1785.1,1782.8
05/04/2019,1781.8,1758.6,1785.6,1785.6
08/04/2019,1779.5,1766.3,1784,1769.9
09/04/2019,1762.8,1731.2,1779.6,1778.5
10/04/2019,1772.3,1758.5,1784.8,1784.8
11/04/2019,1781.8,1764.1,1789.9,1775.8
12/04/2019,1772.2,1768.2,1800.1,1799.1
15/04/2019,1796.4,1768.2,1796.9,1774.6
16/04/2019,1780.4,1739.2,1784.4,1767
17/04/2019,1767.5,1767.5,1819.6,1819
18/04/2019,1809.4,1793.5,1821.2,1805
23/04/2019,1779.6,1762.5,1796.5,1762.5
24/04/2019,1762.4,1731.9,1771.7,1743.3
25/04/2019,1743.6,1741.3,1774.2,1763.1
26/04/2019,1762.4,1748.4,1799.1,1794.3
29/04/2019,1789.3,1783.3,1822.9,1822
30/04/2019,1816,1810,1834.5,1827.8
01/05/2019,1827.1,1792.7,1847.3,1801.6
02/05/2019,1806.9,1800.9,1833.1,1821.9
03/05/2019,1815.9,1785.2,1833.4,1788.7
07/05/2019,1764.2,1737.2,1770.2,1749.9
08/05/2019,1743.2,1732,1761.9,1734.1
09/05/2019,1733.3,1716.7,1739.2,1733.5
10/05/2019,1732.7,1711.4,1733.8,1719.9
13/05/2019,1714.1,1702.2,1727.5,1703.2
14/05/2019,1704.1,1676.1,1715.4,1677.1
15/05/2019,1678,1655,1700.9,1692.9
16/05/2019,1694.9,1687.9,1742.7,1741.7
17/05/2019,1737.7,1720.9,1744.7,1726.8
20/05/2019,1727.8,1708.4,1747,1740.1
21/05/2019,1739.7,1730.3,1771.8,1771.7
22/05/2019,1770.8,1758.1,1776.8,1759.9
23/05/2019,1760.9,1755.9,1779.3,1770
24/05/2019,1771.7,1764,1791.7,1785.8
28/05/2019,1781.9,1775.2,1799.6,1784.7
29/05/2019,1788.5,1769.7,1798.8,1783.7
30/05/2019,1782.7,1778.9,1800.5,1795.5
31/05/2019,1798,1778.7,1812.2,1779.7
03/06/2019,1795.1,1749.2,1798.1,1753.7
04/06/2019,1754.8,1733.5,1779.7,1770
05/06/2019,1772.6,1758.8,1789.4,1781.9
06/06/2019,1775.4,1762,1791.7,1783.5
07/06/2019,1785.9,1774.5,1801.6,1801.6
10/06/2019,1802.7,1799,1835.7,1834.7
11/06/2019,1831.3,1831,1853.8,1843.8
12/06/2019,1849.2,1849.2,1861.8,1857.6
13/06/2019,1856.7,1825.5,1858.8,1840
14/06/2019,1841.1,1831.6,1853.4,1837.9
17/06/2019,1838.3,1817.8,1852.5,1831.9
18/06/2019,1835.8,1828.8,1844.1,1842.4
19/06/2019,1840.8,1834.7,1855.2,1844.9
20/06/2019,1845.7,1801.2,1847.4,1803.4
21/06/2019,1804.5,1799.5,1843.2,1834.6
24/06/2019,1835.7,1820.4,1840.8,1824.1
25/06/2019,1826.2,1810.1,1831.8,1811.8
26/06/2019,1811.3,1809.1,1832.7,1817.6
27/06/2019,1816.9,1791.9,1820.4,1808
28/06/2019,1812.9,1792,1827.4,1792.7
01/07/2019,1804.2,1799.7,1838,1832.2
02/07/2019,1834.2,1815.5,1836.9,1817.9
03/07/2019,1814.5,1795.9,1825.7,1798.5
04/07/2019,1807.3,1807.3,1841.2,1837.6
05/07/2019,1838.2,1812,1839.5,1826.1
08/07/2019,1834.4,1834.4,1926.3,1924.4
09/07/2019,1926.3,1880.1,1926.3,1889.8
10/07/2019,1894.9,1859.5,1909.4,1868.7
11/07/2019,1870.5,1842,1873.8,1853
12/07/2019,1854.9,1843.6,1878.1,1862.1
15/07/2019,1865.1,1812.5,1866.1,1817.5
16/07/2019,1817.3,1811.3,1848.4,1834.4
17/07/2019,1839.9,1821,1856,1835
18/07/2019,1829.4,1829.4,1856.4,1833.7
19/07/2019,1836.1,1833.5,1853.2,1836.5
22/07/2019,1845.2,1844.1,1871.7,1869.3
23/07/2019,1862.8,1851.2,1870.9,1857.4
24/07/2019,1861.1,1841.1,1867.6,1848.9
25/07/2019,1851.5,1829.6,1856.5,1848
26/07/2019,1854.3,1828.9,1863.9,1829.8
29/07/2019,1838.7,1830,1850.4,1847.9
30/07/2019,1852,1840.7,1863.9,1858
31/07/2019,1852.2,1825.8,1857.7,1834.8
01/08/2019,1837.1,1829.6,1862.7,1833.2
02/08/2019,1845.3,1829,1854.2,1832.9
05/08/2019,1831.5,1800,1838.2,1805.4
06/08/2019,1805.1,1774.5,1805.5,1775.6
07/08/2019,1779.7,1754.8,1789.9,1759.1
08/08/2019,1762.7,1745,1764.5,1745.7
09/08/2019,1746,1744.4,1756.8,1747.2
12/08/2019,1758.9,1741.4,1767.9,1741.9
13/08/2019,1745.8,1710,1748.6,1710.2
14/08/2019,1715.4,1696.2,1718.5,1698.2
15/08/2019,1709.9,1681.5,1717.7,1683.8
16/08/2019,1686.3,1667.7,1687,1672.1
19/08/2019,1686.1,1677.1,1694.1,1681.6
20/08/2019,1682.8,1665.8,1686.6,1667.8
21/08/2019,1669.1,1667.9,1698.4,1695
22/08/2019,1695.8,1685.4,1713.4,1694.9
23/08/2019,1696.9,1689.6,1705.5,1690.7
27/08/2019,1695.7,1683.5,1706.5,1695
28/08/2019,1695.1,1679.1,1699.8,1695.6
29/08/2019,1691.8,1668.2,1696,1669.5
30/08/2019,1671.3,1667.5,1698.9,1690.5
02/09/2019,1694.8,1688.9,1713.8,1704.9
03/09/2019,1709.6,1706.7,1736.9,1735.3
04/09/2019,1733.7,1726.3,1763.1,1752.5
05/09/2019,1751.2,1725.5,1755.1,1725.6
06/09/2019,1729.3,1723.7,1749.8,1746
09/09/2019,1752.5,1733.6,1761,1756.9
10/09/2019,1761.2,1743.5,1771.2,1752
11/09/2019,1750.5,1744.3,1772.5,1768.5
12/09/2019,1767.9,1765.4,1780.3,1776.3
13/09/2019,1774.4,1770.9,1805.8,1785.8
16/09/2019,1782.8,1782.8,1828.5,1816.6
17/09/2019,1803.6,1794.8,1825.5,1820.6
18/09/2019,1821.5,1818.5,1835.5,1834.5
19/09/2019,1831.3,1830.4,1871,1870
20/09/2019,1862,1857.2,1878.5,1873.5
23/09/2019,1875,1866,1882.2,1877.6
24/09/2019,1878.2,1851.7,1882.9,1862.4
25/09/2019,1863.2,1863.2,1911,1909.1
26/09/2019,1909,1908.1,1937,1933.9
27/09/2019,1932,1917.5,1943.6,1927.9
30/09/2019,1924.4,1902.4,1925.9,1907.2
01/10/2019,1910.9,1903.1,1925.1,1909.5
02/10/2019,1912.4,1912.4,1928.2,1921.8
03/10/2019,1919.9,1916,1953.5,1953.5
04/10/2019,1957.6,1934.1,1972.9,1942.8
07/10/2019,1940,1893.2,1940.7,1907
08/10/2019,1914.6,1894.8,1935.5,1921.3
09/10/2019,1919.9,1887.9,1920.5,1900.1
10/10/2019,1897.2,1894.2,1927.6,1924.6
11/10/2019,1917.9,1899.1,1937,1916.3
14/10/2019,1915,1873.4,1916,1884.7
15/10/2019,1887.3,1882.7,1929.9,1914
16/10/2019,1912.3,1887.1,1913.5,1901
17/10/2019,1910.3,1886.4,1922.7,1892
18/10/2019,1901.7,1865.5,1909.8,1877.8
21/10/2019,1872.1,1847.5,1877.9,1861.5
22/10/2019,1867.7,1842.9,1868.5,1855.4
23/10/2019,1858.9,1844.9,1872,1868.4
24/10/2019,1868.8,1867.1,1898.6,1894.5
25/10/2019,1898.8,1882.3,1902.4,1885
28/10/2019,1883.5,1871.1,1890,1889.5
29/10/2019,1885.3,1870.9,1891.9,1882.9
30/10/2019,1883.5,1865.7,1887.3,1869.2
31/10/2019,1870.9,1830.3,1871.1,1835.6
01/11/2019,1835.5,1826.1,1869.3,1866
04/11/2019,1854.5,1852.3,1873.4,1866
05/11/2019,1866.2,1849.6,1869.6,1855.8
06/11/2019,1856.8,1841.8,1860.4,1849.7
07/11/2019,1848.3,1842.9,1853.3,1847.9
08/11/2019,1847.7,1846.5,1889.6,1889.6
11/11/2019,1880.4,1870.4,1889.1,1888.3
12/11/2019,1886.8,1879.4,1968.1,1961.2
13/11/2019,1958.5,1946.2,1990.8,1983.4
14/11/2019,1991.2,1976.1,1998.5,1978.1
15/11/2019,1976.2,1965,1984.1,1976
18/11/2019,1971.4,1948.9,1977.4,1955.9
19/11/2019,1956.6,1946.9,1962.7,1954.6
20/11/2019,1954.7,1932.9,1960,1947
21/11/2019,1947.3,1925.6,1951.7,1947.2
22/11/2019,1948.4,1935.1,1953.2,1944.9
25/11/2019,1938.8,1929.2,1941.7,1936.4
26/11/2019,1937.1,1936.6,1968.2,1954.8
27/11/2019,1954.4,1908.5,1961.3,1918.1
28/11/2019,1913.9,1911.3,1925,1917.5
29/11/2019,1914.3,1892.9,1917.3,1895.3
02/12/2019,1887,1866.9,1911,1872.8
03/12/2019,1882.3,1866.3,1882.3,1870.3
04/12/2019,1872.3,1849.5,1873.3,1851.5
05/12/2019,1852.1,1841.6,1855.8,1852.7
06/12/2019,1872.7,1861.4,1900.5,1870.3
09/12/2019,1864.1,1842.8,1864.1,1844.8
10/12/2019,1846.6,1821,1846.6,1832.1
11/12/2019,1833,1806.2,1833,1813.2
12/12/2019,1811,1783,1812,1787
13/12/2019,1776.9,1761.9,1793.9,1793.8
16/12/2019,1792.6,1764.8,1797.7,1766.8
17/12/2019,1772.7,1759.7,1782.6,1782.6
18/12/2019,1780.7,1769.2,1794.2,1778.3
19/12/2019,1781.1,1750.2,1786,1751.2
20/12/2019,1758.4,1742.6,1758.4,1745.6
23/12/2019,1743.2,1740.3,1769.4,1765.9
24/12/2019,1761.7,1756.5,1768.4,1759
27/12/2019,1754.3,1754.3,1821.1,1809.6
30/12/2019,1803.5,1787.1,1827.3,1790.9
31/12/2019,1790.1,1785.6,1817.7,1808.9
02/01/2020,1803.8,1798.3,1837.1,1824.7
03/01/2020,1826.6,1818.4,1854.6,1818.4
06/01/2020,1815.7,1774.3,1816.7,1783.9
07/01/2020,1779.7,1776.6,1821.7,1814.2
08/01/2020,1816,1803.1,1819.9,1805.1
09/01/2020,1806.5,1802.6,1846.1,1841.1
10/01/2020,1842.3,1840.1,1889.7,1877.3
13/01/2020,1873.9,1873.9,1900.2,1892.5
14/01/2020,1926.9,1913.9,1956.7,1951
15/01/2020,1948.6,1948.6,1977.5,1966.3
16/01/2020,1984.2,1945.4,1987,1945.7
17/01/2020,1935.9,1927.5,2003.5,1998.8
20/01/2020,1999.3,1986.8,2001.2,1996.3
21/01/2020,1994.9,1982.4,2027,2024.6
22/01/2020,2025.9,1993,2032,1994.7
